instance,variant,ants,iters,alpha,beta,rho,w,q0,xi,rep,best_value,best_weight,feasible,elapsed_ms
p05,ASRank,100,300,1,4,0.3,5,0,0,2,900,104,1,58
p05,ASRank,100,300,1,4,0.3,5,0,0,3,900,104,1,59
p05,ASRank,100,300,1,4,0.3,10,0,0,1,900,104,1,67
p05,ASRank,100,300,1,4,0.3,10,0,0,2,900,104,1,60
p05,ASRank,100,300,1,4,0.3,10,0,0,3,900,104,1,61
p05,ASRank,100,600,1,2,0.1,5,0,0,1,900,104,1,109
p05,ASRank,100,600,1,2,0.1,5,0,0,2,900,104,1,111
p05,ASRank,100,600,1,2,0.1,5,0,0,3,900,104,1,117
p05,ASRank,100,600,1,2,0.1,10,0,0,1,900,104,1,119
p05,ASRank,100,600,1,2,0.1,10,0,0,2,900,104,1,129
p05,ASRank,100,600,1,2,0.1,10,0,0,3,900,104,1,117
p05,ASRank,100,600,1,2,0.3,5,0,0,1,900,104,1,108
p05,ASRank,100,600,1,2,0.3,5,0,0,2,900,104,1,115
p05,ASRank,100,600,1,2,0.3,5,0,0,3,900,104,1,126
p05,ASRank,100,600,1,2,0.3,10,0,0,1,900,104,1,102
p05,ASRank,100,600,1,2,0.3,10,0,0,2,900,104,1,98
p05,ASRank,100,600,1,2,0.3,10,0,0,3,900,104,1,105
p05,ASRank,100,600,1,3,0.1,5,0,0,1,900,104,1,104
p05,ASRank,100,600,1,3,0.1,5,0,0,2,900,104,1,103
p05,ASRank,100,600,1,3,0.1,5,0,0,3,900,104,1,97
p05,ASRank,100,600,1,3,0.1,10,0,0,1,900,104,1,97
p05,ASRank,100,600,1,3,0.1,10,0,0,2,900,104,1,103
p05,ASRank,100,600,1,3,0.1,10,0,0,3,900,104,1,105
p05,ASRank,100,600,1,3,0.3,5,0,0,1,900,104,1,126
p05,ASRank,100,600,1,3,0.3,5,0,0,2,900,104,1,109
p05,ASRank,100,600,1,3,0.3,5,0,0,3,900,104,1,118
p05,ASRank,100,600,1,3,0.3,10,0,0,1,900,104,1,110
p05,ASRank,100,600,1,3,0.3,10,0,0,2,900,104,1,106
p05,ASRank,100,600,1,3,0.3,10,0,0,3,900,104,1,105
p05,ASRank,100,600,1,4,0.1,5,0,0,1,900,104,1,108
p05,ASRank,100,600,1,4,0.1,5,0,0,2,900,104,1,107
p05,ASRank,100,600,1,4,0.1,5,0,0,3,900,104,1,110
p05,ASRank,100,600,1,4,0.1,10,0,0,1,900,104,1,140
p05,ASRank,100,600,1,4,0.1,10,0,0,2,900,104,1,159
p05,ASRank,100,600,1,4,0.1,10,0,0,3,900,104,1,110
p05,ASRank,100,600,1,4,0.3,5,0,0,1,900,104,1,97
p05,ASRank,100,600,1,4,0.3,5,0,0,2,900,104,1,104
p05,ASRank,100,600,1,4,0.3,5,0,0,3,900,104,1,103
p05,ASRank,100,600,1,4,0.3,10,0,0,1,900,104,1,103
p05,ASRank,100,600,1,4,0.3,10,0,0,2,900,104,1,106
p05,ASRank,100,600,1,4,0.3,10,0,0,3,900,104,1,98
p05,MMAS,50,300,1,2,0.1,0,0,0,1,900,104,1,26
p05,MMAS,50,300,1,2,0.1,0,0,0,2,900,104,1,24
p05,MMAS,50,300,1,2,0.1,0,0,0,3,900,104,1,24
p05,MMAS,50,300,1,2,0.3,0,0,0,1,900,104,1,26
p05,MMAS,50,300,1,2,0.3,0,0,0,2,900,104,1,26
p05,MMAS,50,300,1,2,0.3,0,0,0,3,900,104,1,29
p05,MMAS,50,300,1,3,0.1,0,0,0,1,900,104,1,26
p05,MMAS,50,300,1,3,0.1,0,0,0,2,900,104,1,26
p05,MMAS,50,300,1,3,0.1,0,0,0,3,900,104,1,25
p05,MMAS,50,300,1,3,0.3,0,0,0,1,900,104,1,25
p05,MMAS,50,300,1,3,0.3,0,0,0,2,900,104,1,25
p05,MMAS,50,300,1,3,0.3,0,0,0,3,900,104,1,25
p05,MMAS,50,300,1,4,0.1,0,0,0,1,900,104,1,25
p05,MMAS,50,300,1,4,0.1,0,0,0,2,900,104,1,25
p05,MMAS,50,300,1,4,0.1,0,0,0,3,900,104,1,25
p05,MMAS,50,300,1,4,0.3,0,0,0,1,900,104,1,25
p05,MMAS,50,300,1,4,0.3,0,0,0,2,900,104,1,26
p05,MMAS,50,300,1,4,0.3,0,0,0,3,900,104,1,24
p05,MMAS,50,600,1,2,0.1,0,0,0,1,900,104,1,52
p05,MMAS,50,600,1,2,0.1,0,0,0,2,900,104,1,54
p05,MMAS,50,600,1,2,0.1,0,0,0,3,900,104,1,56
p05,MMAS,50,600,1,2,0.3,0,0,0,1,900,104,1,55
p05,MMAS,50,600,1,2,0.3,0,0,0,2,900,104,1,58
p05,MMAS,50,600,1,2,0.3,0,0,0,3,900,104,1,64
p05,MMAS,50,600,1,3,0.1,0,0,0,1,900,104,1,59
p05,MMAS,50,600,1,3,0.1,0,0,0,2,900,104,1,62
p05,MMAS,50,600,1,3,0.1,0,0,0,3,900,104,1,54
p05,MMAS,50,600,1,3,0.3,0,0,0,1,900,104,1,54
p05,MMAS,50,600,1,3,0.3,0,0,0,2,900,104,1,53
p05,MMAS,50,600,1,3,0.3,0,0,0,3,900,104,1,53
p05,MMAS,50,600,1,4,0.1,0,0,0,1,900,104,1,53
p05,MMAS,50,600,1,4,0.1,0,0,0,2,900,104,1,52
p05,MMAS,50,600,1,4,0.1,0,0,0,3,900,104,1,52
p05,MMAS,50,600,1,4,0.3,0,0,0,1,900,104,1,51
p05,MMAS,50,600,1,4,0.3,0,0,0,2,900,104,1,51
p05,MMAS,50,600,1,4,0.3,0,0,0,3,900,104,1,56
p05,MMAS,100,300,1,2,0.1,0,0,0,1,900,104,1,52
p05,MMAS,100,300,1,2,0.1,0,0,0,2,900,104,1,52
p05,MMAS,100,300,1,2,0.1,0,0,0,3,900,104,1,52
p05,MMAS,100,300,1,2,0.3,0,0,0,1,900,104,1,51
p05,MMAS,100,300,1,2,0.3,0,0,0,2,900,104,1,51
p05,MMAS,100,300,1,2,0.3,0,0,0,3,900,104,1,54
p05,MMAS,100,300,1,3,0.1,0,0,0,1,900,104,1,52
p05,MMAS,100,300,1,3,0.1,0,0,0,2,900,104,1,51
p05,MMAS,100,300,1,3,0.1,0,0,0,3,900,104,1,54
p05,MMAS,100,300,1,3,0.3,0,0,0,1,900,104,1,56
p05,MMAS,100,300,1,3,0.3,0,0,0,2,900,104,1,54
p05,MMAS,100,300,1,3,0.3,0,0,0,3,900,104,1,50
p05,MMAS,100,300,1,4,0.1,0,0,0,1,900,104,1,50
p05,MMAS,100,300,1,4,0.1,0,0,0,2,900,104,1,50
p05,MMAS,100,300,1,4,0.1,0,0,0,3,900,104,1,50
p05,MMAS,100,300,1,4,0.3,0,0,0,1,900,104,1,50
p05,MMAS,100,300,1,4,0.3,0,0,0,2,900,104,1,50
p05,MMAS,100,300,1,4,0.3,0,0,0,3,900,104,1,51
p05,MMAS,100,600,1,2,0.1,0,0,0,1,900,104,1,102
p05,MMAS,100,600,1,2,0.1,0,0,0,2,900,104,1,106
p05,MMAS,100,600,1,2,0.1,0,0,0,3,900,104,1,103
p05,MMAS,100,600,1,2,0.3,0,0,0,1,900,104,1,102
p05,MMAS,100,600,1,2,0.3,0,0,0,2,900,104,1,102
p05,MMAS,100,600,1,2,0.3,0,0,0,3,900,104,1,106
p05,MMAS,100,600,1,3,0.1,0,0,0,1,900,104,1,105
p05,MMAS,100,600,1,3,0.1,0,0,0,2,900,104,1,103
p05,MMAS,100,600,1,3,0.1,0,0,0,3,900,104,1,103
p05,MMAS,100,600,1,3,0.3,0,0,0,1,900,104,1,103
p05,MMAS,100,600,1,3,0.3,0,0,0,2,900,104,1,103
p05,MMAS,100,600,1,3,0.3,0,0,0,3,900,104,1,104
p05,MMAS,100,600,1,4,0.1,0,0,0,1,900,104,1,105
p05,MMAS,100,600,1,4,0.1,0,0,0,2,900,104,1,107
p05,MMAS,100,600,1,4,0.1,0,0,0,3,900,104,1,101
p05,MMAS,100,600,1,4,0.3,0,0,0,1,900,104,1,102
p05,MMAS,100,600,1,4,0.3,0,0,0,2,900,104,1,106
p05,MMAS,100,600,1,4,0.3,0,0,0,3,900,104,1,105
p05,ACS,50,300,1,2,0.1,0,0.9,0.1,1,900,104,1,24
p05,ACS,50,300,1,2,0.1,0,0.9,0.1,2,900,104,1,29
p05,ACS,50,300,1,2,0.1,0,0.9,0.1,3,900,104,1,32
p05,ACS,50,300,1,2,0.1,0,0.95,0.1,1,900,104,1,22
p05,ACS,50,300,1,2,0.1,0,0.95,0.1,2,900,104,1,22
p05,ACS,50,300,1,2,0.1,0,0.95,0.1,3,900,104,1,22
p05,ACS,50,300,1,2,0.3,0,0.9,0.1,1,900,104,1,22
p05,ACS,50,300,1,2,0.3,0,0.9,0.1,2,858,97,1,24
p05,ACS,50,300,1,2,0.3,0,0.9,0.1,3,900,104,1,22
p05,ACS,50,300,1,2,0.3,0,0.95,0.1,1,900,104,1,23
p05,ACS,50,300,1,2,0.3,0,0.95,0.1,2,900,104,1,24
p05,ACS,50,300,1,2,0.3,0,0.95,0.1,3,858,97,1,24
p05,ACS,50,300,1,3,0.1,0,0.9,0.1,1,900,104,1,23
p05,ACS,50,300,1,3,0.1,0,0.9,0.1,2,900,104,1,23
p05,ACS,50,300,1,3,0.1,0,0.9,0.1,3,900,104,1,24
p05,ACS,50,300,1,3,0.1,0,0.95,0.1,1,900,104,1,25
p05,ACS,50,300,1,3,0.1,0,0.95,0.1,2,900,104,1,22
p05,ACS,50,300,1,3,0.1,0,0.95,0.1,3,900,104,1,22
p05,ACS,50,300,1,3,0.3,0,0.9,0.1,1,900,104,1,22
p05,ACS,50,300,1,3,0.3,0,0.9,0.1,2,900,104,1,22
p05,ACS,50,300,1,3,0.3,0,0.9,0.1,3,900,104,1,27
p05,ACS,50,300,1,3,0.3,0,0.95,0.1,1,858,97,1,27
p05,ACS,50,300,1,3,0.3,0,0.95,0.1,2,900,104,1,23
p05,ACS,50,300,1,3,0.3,0,0.95,0.1,3,900,104,1,26
p05,ACS,50,300,1,4,0.1,0,0.9,0.1,1,900,104,1,23
p05,ACS,50,300,1,4,0.1,0,0.9,0.1,2,900,104,1,23
p05,ACS,50,300,1,4,0.1,0,0.9,0.1,3,900,104,1,23
p05,ACS,50,300,1,4,0.1,0,0.95,0.1,1,900,104,1,23
p05,ACS,50,300,1,4,0.1,0,0.95,0.1,2,900,104,1,23
p05,ACS,50,300,1,4,0.1,0,0.95,0.1,3,900,104,1,23
p05,ACS,50,300,1,4,0.3,0,0.9,0.1,1,900,104,1,23
p05,ACS,50,300,1,4,0.3,0,0.9,0.1,2,900,104,1,25
p05,ACS,50,300,1,4,0.3,0,0.9,0.1,3,900,104,1,26
p05,ACS,50,300,1,4,0.3,0,0.95,0.1,1,858,97,1,25
p05,ACS,50,300,1,4,0.3,0,0.95,0.1,2,898,103,1,21
p05,ACS,50,300,1,4,0.3,0,0.95,0.1,3,898,103,1,22
p05,ACS,50,600,1,2,0.1,0,0.9,0.1,1,900,104,1,50
p05,ACS,50,600,1,2,0.1,0,0.9,0.1,2,900,104,1,46
p05,ACS,50,600,1,2,0.1,0,0.9,0.1,3,900,104,1,46
p05,ACS,50,600,1,2,0.1,0,0.95,0.1,1,900,104,1,50
p05,ACS,50,600,1,2,0.1,0,0.95,0.1,2,858,97,1,55
p05,ACS,50,600,1,2,0.1,0,0.95,0.1,3,900,104,1,47
p05,ACS,50,600,1,2,0.3,0,0.9,0.1,1,900,104,1,54
p05,ACS,50,600,1,2,0.3,0,0.9,0.1,2,900,104,1,49
p05,ACS,50,600,1,2,0.3,0,0.9,0.1,3,900,104,1,54
p05,ACS,50,600,1,2,0.3,0,0.95,0.1,1,900,104,1,52
p05,ACS,50,600,1,2,0.3,0,0.95,0.1,2,900,104,1,49
p05,ACS,50,600,1,2,0.3,0,0.95,0.1,3,900,104,1,47
p05,ACS,50,600,1,3,0.1,0,0.9,0.1,1,900,104,1,49
p05,ACS,50,600,1,3,0.1,0,0.9,0.1,2,900,104,1,58
p05,ACS,50,600,1,3,0.1,0,0.9,0.1,3,900,104,1,54
p05,ACS,50,600,1,3,0.1,0,0.95,0.1,1,900,104,1,55
p05,ACS,50,600,1,3,0.1,0,0.95,0.1,2,900,104,1,46
p05,ACS,50,600,1,3,0.1,0,0.95,0.1,3,900,104,1,51
p05,ACS,50,600,1,3,0.3,0,0.9,0.1,1,900,104,1,49
p05,ACS,50,600,1,3,0.3,0,0.9,0.1,2,900,104,1,49
p05,ACS,50,600,1,3,0.3,0,0.9,0.1,3,900,104,1,56
p05,ACS,50,600,1,3,0.3,0,0.95,0.1,1,900,104,1,45
p05,ACS,50,600,1,3,0.3,0,0.95,0.1,2,900,104,1,53
p05,ACS,50,600,1,3,0.3,0,0.95,0.1,3,900,104,1,65
p05,ACS,50,600,1,4,0.1,0,0.9,0.1,1,900,104,1,58
p05,ACS,50,600,1,4,0.1,0,0.9,0.1,2,900,104,1,59
p05,ACS,50,600,1,4,0.1,0,0.9,0.1,3,900,104,1,53
p05,ACS,50,600,1,4,0.1,0,0.95,0.1,1,900,104,1,50
p05,ACS,50,600,1,4,0.1,0,0.95,0.1,2,900,104,1,58
p05,ACS,50,600,1,4,0.1,0,0.95,0.1,3,900,104,1,48
p05,ACS,50,600,1,4,0.3,0,0.9,0.1,1,900,104,1,49
p05,ACS,50,600,1,4,0.3,0,0.9,0.1,2,900,104,1,49
p05,ACS,50,600,1,4,0.3,0,0.9,0.1,3,900,104,1,48
p05,ACS,50,600,1,4,0.3,0,0.95,0.1,1,900,104,1,47
p05,ACS,50,600,1,4,0.3,0,0.95,0.1,2,900,104,1,47
p05,ACS,50,600,1,4,0.3,0,0.95,0.1,3,858,97,1,51
p05,ACS,100,300,1,2,0.1,0,0.9,0.1,1,900,104,1,55
p05,ACS,100,300,1,2,0.1,0,0.9,0.1,2,900,104,1,48
p05,ACS,100,300,1,2,0.1,0,0.9,0.1,3,900,104,1,48
p05,ACS,100,300,1,2,0.1,0,0.95,0.1,1,900,104,1,47
p05,ACS,100,300,1,2,0.1,0,0.95,0.1,2,900,104,1,46
p05,ACS,100,300,1,2,0.1,0,0.95,0.1,3,900,104,1,46
p05,ACS,100,300,1,2,0.3,0,0.9,0.1,1,900,104,1,46
p05,ACS,100,300,1,2,0.3,0,0.9,0.1,2,900,104,1,48
p05,ACS,100,300,1,2,0.3,0,0.9,0.1,3,900,104,1,51
p05,ACS,100,300,1,2,0.3,0,0.95,0.1,1,900,104,1,45
p05,ACS,100,300,1,2,0.3,0,0.95,0.1,2,900,104,1,45
p05,ACS,100,300,1,2,0.3,0,0.95,0.1,3,900,104,1,45
p05,ACS,100,300,1,3,0.1,0,0.9,0.1,1,900,104,1,50
p05,ACS,100,300,1,3,0.1,0,0.9,0.1,2,900,104,1,53
p05,ACS,100,300,1,3,0.1,0,0.9,0.1,3,900,104,1,49
p05,ACS,100,300,1,3,0.1,0,0.95,0.1,1,900,104,1,48
p05,ACS,100,300,1,3,0.1,0,0.95,0.1,2,900,104,1,58
p05,ACS,100,300,1,3,0.1,0,0.95,0.1,3,900,104,1,54
p05,ACS,100,300,1,3,0.3,0,0.9,0.1,1,900,104,1,52
p05,ACS,100,300,1,3,0.3,0,0.9,0.1,2,900,104,1,57
p05,ACS,100,300,1,3,0.3,0,0.9,0.1,3,900,104,1,51
p05,ACS,100,300,1,3,0.3,0,0.95,0.1,1,900,104,1,49
p05,ACS,100,300,1,3,0.3,0,0.95,0.1,2,900,104,1,49
p05,ACS,100,300,1,3,0.3,0,0.95,0.1,3,900,104,1,52
p05,ACS,100,300,1,4,0.1,0,0.9,0.1,1,900,104,1,59
p05,ACS,100,300,1,4,0.1,0,0.9,0.1,2,900,104,1,56
p05,ACS,100,300,1,4,0.1,0,0.9,0.1,3,900,104,1,61
p05,ACS,100,300,1,4,0.1,0,0.95,0.1,1,900,104,1,59
p05,ACS,100,300,1,4,0.1,0,0.95,0.1,2,900,104,1,51
p05,ACS,100,300,1,4,0.1,0,0.95,0.1,3,900,104,1,50
p05,ACS,100,300,1,4,0.3,0,0.9,0.1,1,900,104,1,54
p05,ACS,100,300,1,4,0.3,0,0.9,0.1,2,900,104,1,53
p05,ACS,100,300,1,4,0.3,0,0.9,0.1,3,900,104,1,52
p05,ACS,100,300,1,4,0.3,0,0.95,0.1,1,900,104,1,54
p05,ACS,100,300,1,4,0.3,0,0.95,0.1,2,900,104,1,53
p05,ACS,100,300,1,4,0.3,0,0.95,0.1,3,900,104,1,54
p05,ACS,100,600,1,2,0.1,0,0.9,0.1,1,900,104,1,101
p05,ACS,100,600,1,2,0.1,0,0.9,0.1,2,900,104,1,97
p05,ACS,100,600,1,2,0.1,0,0.9,0.1,3,900,104,1,98
p05,ACS,100,600,1,2,0.1,0,0.95,0.1,1,900,104,1,107
p05,ACS,100,600,1,2,0.1,0,0.95,0.1,2,900,104,1,105
p05,ACS,100,600,1,2,0.1,0,0.95,0.1,3,900,104,1,100
p05,ACS,100,600,1,2,0.3,0,0.9,0.1,1,900,104,1,105
p05,ACS,100,600,1,2,0.3,0,0.9,0.1,2,900,104,1,99
p05,ACS,100,600,1,2,0.3,0,0.9,0.1,3,900,104,1,99
p05,ACS,100,600,1,2,0.3,0,0.95,0.1,1,900,104,1,100
p05,ACS,100,600,1,2,0.3,0,0.95,0.1,2,900,104,1,122
p05,ACS,100,600,1,2,0.3,0,0.95,0.1,3,900,104,1,116
p05,ACS,100,600,1,3,0.1,0,0.9,0.1,1,900,104,1,125
p05,ACS,100,600,1,3,0.1,0,0.9,0.1,2,900,104,1,131
p05,ACS,100,600,1,3,0.1,0,0.9,0.1,3,900,104,1,121
p05,ACS,100,600,1,3,0.1,0,0.95,0.1,1,900,104,1,126
p05,ACS,100,600,1,3,0.1,0,0.95,0.1,2,900,104,1,119
p05,ACS,100,600,1,3,0.1,0,0.95,0.1,3,900,104,1,107
p05,ACS,100,600,1,3,0.3,0,0.9,0.1,1,900,104,1,100
p05,ACS,100,600,1,3,0.3,0,0.9,0.1,2,900,104,1,100
p05,ACS,100,600,1,3,0.3,0,0.9,0.1,3,900,104,1,101
p05,ACS,100,600,1,3,0.3,0,0.95,0.1,1,900,104,1,98
p05,ACS,100,600,1,3,0.3,0,0.95,0.1,2,900,104,1,99
p05,ACS,100,600,1,3,0.3,0,0.95,0.1,3,900,104,1,117
p05,ACS,100,600,1,4,0.1,0,0.9,0.1,1,900,104,1,100
p05,ACS,100,600,1,4,0.1,0,0.9,0.1,2,900,104,1,111
p05,ACS,100,600,1,4,0.1,0,0.9,0.1,3,900,104,1,110
p05,ACS,100,600,1,4,0.1,0,0.95,0.1,1,900,104,1,107
p05,ACS,100,600,1,4,0.1,0,0.95,0.1,2,900,104,1,128
p05,ACS,100,600,1,4,0.1,0,0.95,0.1,3,900,104,1,126
p05,ACS,100,600,1,4,0.3,0,0.9,0.1,1,900,104,1,103
p05,ACS,100,600,1,4,0.3,0,0.9,0.1,2,900,104,1,120
p05,ACS,100,600,1,4,0.3,0,0.9,0.1,3,900,104,1,119
p05,ACS,100,600,1,4,0.3,0,0.95,0.1,1,900,104,1,109
p05,ACS,100,600,1,4,0.3,0,0.95,0.1,2,900,104,1,104
p05,ACS,100,600,1,4,0.3,0,0.95,0.1,3,900,104,1,107
p06,AS,50,300,1,2,0.1,0,0,0,1,1721,168,1,18
p06,AS,50,300,1,2,0.1,0,0,0,2,1735,169,1,18
p06,AS,50,300,1,2,0.1,0,0,0,3,1735,169,1,21
p06,AS,50,300,1,2,0.3,0,0,0,1,1735,169,1,25
p06,AS,50,300,1,2,0.3,0,0,0,2,1721,168,1,25
p06,AS,50,300,1,2,0.3,0,0,0,3,1735,169,1,20
p06,AS,50,300,1,3,0.1,0,0,0,1,1735,169,1,16
p06,AS,50,300,1,3,0.1,0,0,0,2,1735,169,1,18
p06,AS,50,300,1,3,0.1,0,0,0,3,1735,169,1,19
p06,AS,50,300,1,3,0.3,0,0,0,1,1735,169,1,21
p06,AS,50,300,1,3,0.3,0,0,0,2,1735,169,1,17
p06,AS,50,300,1,3,0.3,0,0,0,3,1735,169,1,16
p06,AS,50,300,1,4,0.1,0,0,0,1,1735,169,1,16
p06,AS,50,300,1,4,0.1,0,0,0,2,1735,169,1,16
p06,AS,50,300,1,4,0.1,0,0,0,3,1735,169,1,16
p06,AS,50,300,1,4,0.3,0,0,0,1,1735,169,1,16
p06,AS,50,300,1,4,0.3,0,0,0,2,1721,168,1,16
p06,AS,50,300,1,4,0.3,0,0,0,3,1735,169,1,16
p06,AS,50,600,1,2,0.1,0,0,0,1,1735,169,1,36
p06,AS,50,600,1,2,0.1,0,0,0,2,1735,169,1,37
p06,AS,50,600,1,2,0.1,0,0,0,3,1735,169,1,39
p06,AS,50,600,1,2,0.3,0,0,0,1,1735,169,1,31
p06,AS,50,600,1,2,0.3,0,0,0,2,1735,169,1,33
p06,AS,50,600,1,2,0.3,0,0,0,3,1721,168,1,31
p06,AS,50,600,1,3,0.1,0,0,0,1,1735,169,1,33
p06,AS,50,600,1,3,0.1,0,0,0,2,1735,169,1,32
p06,AS,50,600,1,3,0.1,0,0,0,3,1735,169,1,33
p06,AS,50,600,1,3,0.3,0,0,0,1,1706,167,1,35
p06,AS,50,600,1,3,0.3,0,0,0,2,1721,168,1,33
p06,AS,50,600,1,3,0.3,0,0,0,3,1721,168,1,33
p06,AS,50,600,1,4,0.1,0,0,0,1,1735,169,1,36
p06,AS,50,600,1,4,0.1,0,0,0,2,1735,169,1,35
p06,AS,50,600,1,4,0.1,0,0,0,3,1735,169,1,36
p06,AS,50,600,1,4,0.3,0,0,0,1,1735,169,1,39
p06,AS,50,600,1,4,0.3,0,0,0,2,1735,169,1,43
p06,AS,50,600,1,4,0.3,0,0,0,3,1735,169,1,42
p06,AS,100,300,1,2,0.1,0,0,0,1,1735,169,1,41
p06,AS,100,300,1,2,0.1,0,0,0,2,1735,169,1,35
p06,AS,100,300,1,2,0.1,0,0,0,3,1735,169,1,42
p06,AS,100,300,1,2,0.3,0,0,0,1,1735,169,1,37
p06,AS,100,300,1,2,0.3,0,0,0,2,1735,169,1,43
p06,AS,100,300,1,2,0.3,0,0,0,3,1735,169,1,46
p06,AS,100,300,1,3,0.1,0,0,0,1,1735,169,1,37
p06,AS,100,300,1,3,0.1,0,0,0,2,1735,169,1,48
p06,AS,100,300,1,3,0.1,0,0,0,3,1735,169,1,38
p06,AS,100,300,1,3,0.3,0,0,0,1,1735,169,1,36
p06,AS,100,300,1,3,0.3,0,0,0,2,1735,169,1,33
p06,AS,100,300,1,3,0.3,0,0,0,3,1735,169,1,33
p06,AS,100,300,1,4,0.1,0,0,0,1,1735,169,1,33
p06,AS,100,300,1,4,0.1,0,0,0,2,1735,169,1,33
p06,AS,100,300,1,4,0.1,0,0,0,3,1735,169,1,33
p06,AS,100,300,1,4,0.3,0,0,0,1,1735,169,1,33
p06,AS,100,300,1,4,0.3,0,0,0,2,1721,168,1,33
p06,AS,100,300,1,4,0.3,0,0,0,3,1735,169,1,33
p06,AS,100,600,1,2,0.1,0,0,0,1,1735,169,1,67
p06,AS,100,600,1,2,0.1,0,0,0,2,1735,169,1,67
p06,AS,100,600,1,2,0.1,0,0,0,3,1735,169,1,67
p06,AS,100,600,1,2,0.3,0,0,0,1,1735,169,1,72
p06,AS,100,600,1,2,0.3,0,0,0,2,1735,169,1,68
p06,AS,100,600,1,2,0.3,0,0,0,3,1735,169,1,70
p06,AS,100,600,1,3,0.1,0,0,0,1,1735,169,1,77
p06,AS,100,600,1,3,0.1,0,0,0,2,1735,169,1,73
p06,AS,100,600,1,3,0.1,0,0,0,3,1735,169,1,76
p06,AS,100,600,1,3,0.3,0,0,0,1,1735,169,1,78
p06,AS,100,600,1,3,0.3,0,0,0,2,1735,169,1,77
p06,AS,100,600,1,3,0.3,0,0,0,3,1735,169,1,77
p06,AS,100,600,1,4,0.1,0,0,0,1,1735,169,1,81
p06,AS,100,600,1,4,0.1,0,0,0,2,1735,169,1,78
p06,AS,100,600,1,4,0.1,0,0,0,3,1735,169,1,80
p06,AS,100,600,1,4,0.3,0,0,0,1,1735,169,1,80
p06,AS,100,600,1,4,0.3,0,0,0,2,1735,169,1,120
p06,AS,100,600,1,4,0.3,0,0,0,3,1735,169,1,95
p06,ASRank,50,300,1,2,0.1,5,0,0,1,1735,169,1,19
p06,ASRank,50,300,1,2,0.1,5,0,0,2,1735,169,1,19
p06,ASRank,50,300,1,2,0.1,5,0,0,3,1735,169,1,21
p06,ASRank,50,300,1,2,0.1,10,0,0,1,1735,169,1,22
p06,ASRank,50,300,1,2,0.1,10,0,0,2,1735,169,1,19
p06,ASRank,50,300,1,2,0.1,10,0,0,3,1735,169,1,19
p06,ASRank,50,300,1,2,0.3,5,0,0,1,1735,169,1,20
p06,ASRank,50,300,1,2,0.3,5,0,0,2,1735,169,1,21
p06,ASRank,50,300,1,2,0.3,5,0,0,3,1735,169,1,20
p06,ASRank,50,300,1,2,0.3,10,0,0,1,1735,169,1,20
p06,ASRank,50,300,1,2,0.3,10,0,0,2,1735,169,1,25
p06,ASRank,50,300,1,2,0.3,10,0,0,3,1735,169,1,20
p06,ASRank,50,300,1,3,0.1,5,0,0,1,1735,169,1,22
p06,ASRank,50,300,1,3,0.1,5,0,0,2,1735,169,1,26
p06,ASRank,50,300,1,3,0.1,5,0,0,3,1735,169,1,21
p06,ASRank,50,300,1,3,0.1,10,0,0,1,1735,169,1,21
p06,ASRank,50,300,1,3,0.1,10,0,0,2,1735,169,1,24
p06,ASRank,50,300,1,3,0.1,10,0,0,3,1735,169,1,20
p06,ASRank,50,300,1,3,0.3,5,0,0,1,1735,169,1,21
p06,ASRank,50,300,1,3,0.3,5,0,0,2,1735,169,1,22
p06,ASRank,50,300,1,3,0.3,5,0,0,3,1735,169,1,22
p06,ASRank,50,300,1,3,0.3,10,0,0,1,1735,169,1,22
p06,ASRank,50,300,1,3,0.3,10,0,0,2,1735,169,1,26
p06,ASRank,50,300,1,3,0.3,10,0,0,3,1735,169,1,22
p06,ASRank,50,300,1,4,0.1,5,0,0,1,1735,169,1,23
p06,ASRank,50,300,1,4,0.1,5,0,0,2,1735,169,1,22
p06,ASRank,50,300,1,4,0.1,5,0,0,3,1735,169,1,22
p06,ASRank,50,300,1,4,0.1,10,0,0,1,1735,169,1,23
p06,ASRank,50,300,1,4,0.1,10,0,0,2,1735,169,1,23
p06,ASRank,50,300,1,4,0.1,10,0,0,3,1735,169,1,22
p06,ASRank,50,300,1,4,0.3,5,0,0,1,1735,169,1,22
p06,ASRank,50,300,1,4,0.3,5,0,0,2,1735,169,1,22
p06,ASRank,50,300,1,4,0.3,5,0,0,3,1735,169,1,21
p06,ASRank,50,300,1,4,0.3,10,0,0,1,1735,169,1,23
p06,ASRank,50,300,1,4,0.3,10,0,0,2,1735,169,1,21
p06,ASRank,50,300,1,4,0.3,10,0,0,3,1735,169,1,22
p06,ASRank,50,600,1,2,0.1,5,0,0,1,1735,169,1,46
p06,ASRank,50,600,1,2,0.1,5,0,0,2,1735,169,1,41
p06,ASRank,50,600,1,2,0.1,5,0,0,3,1735,169,1,40
p06,ASRank,50,600,1,2,0.1,10,0,0,1,1735,169,1,38
p06,ASRank,50,600,1,2,0.1,10,0,0,2,1735,169,1,45
p06,ASRank,50,600,1,2,0.1,10,0,0,3,1735,169,1,54
p06,ASRank,50,600,1,2,0.3,5,0,0,1,1735,169,1,40
p06,ASRank,50,600,1,2,0.3,5,0,0,2,1735,169,1,34
p06,ASRank,50,600,1,2,0.3,5,0,0,3,1735,169,1,34
p06,ASRank,50,600,1,2,0.3,10,0,0,1,1735,169,1,33
p06,ASRank,50,600,1,2,0.3,10,0,0,2,1735,169,1,33
