instance,variant,run,seed,value,weight,feasible,seconds,items,batch
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,11,12356,1430065574,1430065470,1,0.130767,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,12,12357,1430065574,1430065470,1,0.067571,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,13,12358,1430065574,1430065470,1,0.0757541,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,14,12359,1430065574,1430065470,1,0.0756579,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,15,12360,1430065574,1430065470,1,0.0757823,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,16,12361,1430065574,1430065470,1,0.0753608,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,17,12362,1430065574,1430065470,1,0.0751396,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,18,12363,1430065574,1430065470,1,0.0758924,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,19,12364,1430065574,1430065470,1,0.0758087,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,AS,20,12365,1430065574,1430065470,1,0.0757512,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,1,112346,1430065574,1430065470,1,0.0748695,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,2,112347,1430065574,1430065470,1,0.076558,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,3,112348,1430065574,1430065470,1,0.0713818,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,4,112349,1430065574,1430065470,1,0.0767197,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,5,112350,1430065574,1430065470,1,0.0762769,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,6,112351,1430065574,1430065470,1,0.0769881,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,7,112352,1430065574,1430065470,1,0.0766477,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,8,112353,1430065574,1430065470,1,0.0750919,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,9,112354,1430065574,1430065470,1,0.0764182,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,10,112355,1430065574,1430065470,1,0.077193,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,11,112356,1430065574,1430065470,1,0.0776157,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,12,112357,1430065574,1430065470,1,0.0770595,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,13,112358,1430065574,1430065470,1,0.0766341,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,14,112359,1430065574,1430065470,1,0.0768676,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,15,112360,1430065574,1430065470,1,0.0754237,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,16,112361,1430065574,1430065470,1,0.0768683,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,17,112362,1430065574,1430065470,1,0.073869,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,18,112363,1430065574,1430065470,1,0.0757763,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,19,112364,1430065574,1430065470,1,0.0777752,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ASRank,20,112365,1430065574,1430065470,1,0.0718484,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,1,212346,1430065574,1430065470,1,0.0760465,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,2,212347,1430065574,1430065470,1,0.0852488,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,3,212348,1430065574,1430065470,1,0.0762697,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,4,212349,1430065574,1430065470,1,0.069762,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,5,212350,1430065574,1430065470,1,0.0411566,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,6,212351,1430065574,1430065470,1,0.0554113,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,7,212352,1430065574,1430065470,1,0.0633772,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,8,212353,1430065574,1430065470,1,0.0394182,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,9,212354,1430065574,1430065470,1,0.0354478,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,10,212355,1430065574,1430065470,1,0.0664379,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,11,212356,1430065574,1430065470,1,0.0731109,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,12,212357,1430065574,1430065470,1,0.0737968,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,13,212358,1430065574,1430065470,1,0.0790421,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,14,212359,1430065574,1430065470,1,0.0799161,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,15,212360,1430065574,1430065470,1,0.0583364,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,16,212361,1430065574,1430065470,1,0.0606882,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,17,212362,1430065574,1430065470,1,0.0688805,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,18,212363,1430065574,1430065470,1,0.0447091,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,19,212364,1430065574,1430065470,1,0.0782613,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,20,212365,1430065574,1430065470,1,0.0769407,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,1,312346,1430065574,1430065470,1,0.063481,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,2,312347,1430065574,1430065470,1,0.0572284,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,3,312348,1430065574,1430065470,1,0.0660313,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,4,312349,1430065574,1430065470,1,0.0650271,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,5,312350,1430065574,1430065470,1,0.0649483,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,6,312351,1430065574,1430065470,1,0.0570002,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,7,312352,1430065574,1430065470,1,0.0254596,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,8,312353,1430065574,1430065470,1,0.023948,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,9,312354,1430065574,1430065470,1,0.0431509,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,10,312355,1430065574,1430065470,1,0.0262894,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,11,312356,1430065574,1430065470,1,0.0434147,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,12,312357,1430065574,1430065470,1,0.0290565,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,13,312358,1430065574,1430065470,1,0.0236165,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,14,312359,1430065574,1430065470,1,0.0254398,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,15,312360,1430065574,1430065470,1,0.0552707,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,16,312361,1430065574,1430065470,1,0.0275242,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,17,312362,1430065574,1430065470,1,0.0237079,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,18,312363,1430065574,1430065470,1,0.023834,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,19,312364,1430065574,1430065470,1,0.0237123,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,20,312365,1430065574,1430065470,1,0.0238744,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,1,12346,1430065664,1430065467,1,0.0591604,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,2,12347,1430065664,1430065467,1,0.0519371,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,3,12348,1430065664,1430065467,1,0.0306038,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,4,12349,1430065664,1430065467,1,0.0306036,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,5,12350,1430065664,1430065467,1,0.0302905,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,6,12351,1430065664,1430065467,1,0.0301132,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,7,12352,1430065664,1430065467,1,0.0305033,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,8,12353,1430065664,1430065467,1,0.030277,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,9,12354,1430065664,1430065467,1,0.0307254,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,10,12355,1430065664,1430065467,1,0.0527547,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,11,12356,1430065664,1430065467,1,0.0306991,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,12,12357,1430065664,1430065467,1,0.0304997,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,13,12358,1430065664,1430065467,1,0.0302344,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,14,12359,1430065664,1430065467,1,0.0306552,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,15,12360,1430065664,1430065467,1,0.0304401,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,16,12361,1430065664,1430065467,1,0.0511174,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,17,12362,1430065664,1430065467,1,0.0308152,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,18,12363,1430065664,1430065467,1,0.0306207,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,19,12364,1430065664,1430065467,1,0.0305358,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,20,12365,1430065664,1430065467,1,0.0303747,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,1,112346,1430065664,1430065467,1,0.0307815,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,2,112347,1430065664,1430065467,1,0.0498519,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,3,112348,1430065664,1430065467,1,0.0325007,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,4,112349,1430065664,1430065467,1,0.0304001,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,5,112350,1430065664,1430065467,1,0.0315726,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,6,112351,1430065664,1430065467,1,0.0306373,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,7,112352,1430065664,1430065467,1,0.0306525,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,8,112353,1430065664,1430065467,1,0.0523691,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,9,112354,1430065664,1430065467,1,0.0308896,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,10,112355,1430065664,1430065467,1,0.0489558,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,11,112356,1430065664,1430065467,1,0.0564996,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,12,112357,1430065664,1430065467,1,0.0315995,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,13,112358,1430065664,1430065467,1,0.0313643,2 3,seed12345
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,14,112359,1430065664,1430065467,1,0.0306917,2 3,seed12345
